"id","year","stint","team","lg","g","ab","r","h","X2b","X3b","hr","rbi","sb","cs","bb","so","ibb","hbp","sh","sf","gidp"
"coneda01",1990,1,"NYN","NL",32,70,7,14,1,0,0,5,0,0,5,12,0,0,9,0,2
"cookde01",1990,1,"PHI","NL",43,42,6,13,0,0,1,4,0,0,0,4,0,0,4,0,2
"cookde01",1990,2,"LAN","NL",5,7,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1
"darliro01",1990,1,"NYN","NL",34,31,2,4,0,0,0,2,0,0,3,12,0,0,5,0,0
"darwida01",1990,1,"HOU","NL",52,38,5,5,1,1,0,3,0,0,2,21,0,0,3,0,0
"daultda01",1990,1,"PHI","NL",143,459,62,123,30,1,12,57,7,1,72,72,9,2,3,4,6
"daviser01",1990,1,"CIN","NL",127,453,84,118,26,2,24,86,21,3,60,100,6,2,0,3,7
"dawsoan01",1990,1,"CHN","NL",147,529,72,164,28,5,27,100,16,2,42,65,21,2,0,8,12
"deleojo01",1990,1,"SLN","NL",32,56,1,6,0,1,0,3,0,0,1,23,0,0,5,0,1
"dempsri01",1990,1,"LAN","NL",62,128,13,25,5,0,2,15,1,0,23,29,0,0,0,0,8
"duncama01",1990,1,"CIN","NL",125,435,67,133,22,11,10,55,13,7,24,67,4,4,4,4,10
"dunstsh01",1990,1,"CHN","NL",146,545,73,143,22,8,17,66,25,5,15,87,1,3,4,6,9
"fernasi01",1990,1,"NYN","NL",30,58,3,11,1,0,0,4,0,0,0,22,0,0,5,0,2
"fletcda01",1990,1,"LAN","NL",2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"fletcda01",1990,2,"PHI","NL",9,22,3,3,1,0,0,1,0,0,1,5,0,0,0,0,0
"foleyto02",1990,1,"MON","NL",73,164,11,35,2,1,0,12,0,1,12,22,2,0,1,1,4
"francjo01",1990,1,"NYN","NL",55,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"galaran01",1990,1,"MON","NL",155,579,65,148,29,0,20,87,10,1,40,169,8,4,0,5,14
"gantro01",1990,1,"ATL","NL",152,575,107,174,34,3,32,84,33,16,50,86,0,1,1,4,8
"gibsoki01",1990,1,"LAN","NL",89,315,59,82,20,0,8,38,26,2,39,65,0,3,0,2,4
"girarjo01",1990,1,"CHN","NL",133,419,36,113,24,2,1,38,8,3,17,50,11,3,4,4,13
"glavito02",1990,1,"ATL","NL",34,62,5,7,2,0,0,4,0,0,8,24,0,0,7,1,0
"gonzalu01",1990,1,"HOU","NL",12,21,1,4,2,0,0,0,0,0,2,5,1,0,0,0,0
"goodedw01",1990,1,"NYN","NL",35,75,4,14,1,1,1,9,0,0,2,15,0,2,14,1,0
"gottji01",1990,1,"LAN","NL",50,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"gracema01",1990,1,"CHN","NL",157,589,72,182,32,1,9,82,15,6,59,54,5,5,1,8,10
"griffal01",1990,1,"LAN","NL",141,461,38,97,11,3,1,35,6,3,29,65,11,2,6,4,5
"griffke01",1990,1,"CIN","NL",46,63,6,13,2,0,1,8,2,1,2,5,0,1,0,2,0
"grimsja01",1990,1,"PHI","NL",12,16,1,3,0,0,0,2,0,0,1,2,0,0,3,0,0
"grissma02",1990,1,"MON","NL",98,288,42,74,14,2,3,29,22,2,27,40,2,0,4,1,3
"grosske01",1990,1,"MON","NL",32,50,3,10,4,0,1,4,0,0,2,21,0,0,7,0,0
"guerrpe01",1990,1,"SLN","NL",136,498,42,140,31,1,13,80,1,1,44,70,14,1,0,11,14
"gullibi01",1990,1,"HOU","NL",32,57,2,9,0,0,1,5,0,0,4,14,0,0,7,1,2
"gwynnto01",1990,1,"SDN","NL",141,573,79,177,29,10,4,72,17,8,44,23,20,1,7,4,13
"hanseda01",1990,1,"LAN","NL",5,7,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0
"harrile01",1990,1,"LAN","NL",137,431,61,131,16,4,2,29,15,10,29,31,2,1,3,1,8
"hatchbi01",1990,1,"CIN","NL",139,504,68,139,28,5,5,25,30,10,33,42,5,6,1,1,4
"hayesch01",1990,1,"PHI","NL",152,561,56,145,20,0,10,57,4,4,28,91,3,2,0,6,12
"herrto01",1990,1,"PHI","NL",119,447,39,118,21,3,4,50,7,1,36,47,4,2,6,2,10
"herrto01",1990,2,"NYN","NL",27,100,9,25,5,0,1,10,0,0,14,11,0,0,0,0,1
"hershor01",1990,1,"LAN","NL",4,7,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"hillke01",1990,1,"SLN","NL",17,19,0,4,0,0,0,1,0,0,1,5,0,1,5,0,0
"holmeda01",1990,1,"LAN","NL",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"howelja01",1990,1,"LAN","NL",45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hurstbr01",1990,1,"SDN","NL",33,67,2,6,0,0,0,1,0,0,4,43,0,0,7,0,0
"jacksda02",1990,1,"CIN","NL",23,37,1,2,0,1,0,0,0,0,0,21,0,0,4,0,1
"jacksda03",1990,1,"SDN","NL",58,113,10,29,3,0,3,9,3,0,5,24,1,0,1,1,1
"javiest01",1990,2,"LAN","NL",104,276,56,84,9,4,3,24,15,7,37,44,2,0,6,2,6
"jeffegr01",1990,1,"NYN","NL",153,604,96,171,40,3,15,68,11,2,46,40,2,5,0,4,12
"justida01",1990,1,"ATL","NL",127,439,76,124,23,2,28,78,11,6,64,92,4,0,0,1,2
"kneppbo01",1990,1,"SFN","NL",12,13,1,3,1,0,0,4,0,0,0,7,0,0,0,0,0
"lankfra01",1990,1,"SLN","NL",39,126,12,36,10,1,3,12,8,2,13,27,0,0,0,0,1
"larkiba01",1990,1,"CIN","NL",158,614,85,185,25,6,7,67,30,5,49,49,3,7,7,4,14
"lynnfr01",1990,1,"SDN","NL",90,196,18,47,3,1,6,23,2,0,22,44,2,1,1,3,1
"maddugr01",1990,1,"CHN","NL",35,83,1,12,0,0,0,3,0,0,2,25,0,0,4,0,0
"maddumi01",1990,1,"LAN","NL",11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"magadda01",1990,1,"NYN","NL",144,451,74,148,28,6,6,72,2,1,74,55,4,2,4,10,11
"martida01",1990,1,"MON","NL",118,391,60,109,13,5,11,39,13,11,24,48,2,1,3,2,8
"martide01",1990,1,"MON","NL",32,68,0,7,1,0,0,6,0,0,1,25,0,1,12,0,3
"mcelrch01",1990,1,"PHI","NL",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mcgeewi01",1990,1,"SLN","NL",125,501,76,168,32,5,3,62,28,9,38,86,6,1,0,2,9
"merceor01",1990,1,"PIT","NL",25,24,3,5,1,0,0,0,0,0,1,9,0,0,0,0,1
"merckke01",1990,1,"ATL","NL",36,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"mitchke01",1990,1,"SFN","NL",140,524,90,152,24,2,35,93,4,7,58,87,9,2,0,5,8
"morgami01",1990,1,"LAN","NL",33,71,2,8,0,0,0,2,0,0,2,25,0,0,5,0,1
"mulhote01",1990,1,"PHI","NL",33,62,2,6,1,0,0,2,0,1,1,30,0,0,4,0,2
"murphda05",1990,1,"ATL","NL",97,349,38,81,14,0,17,55,9,2,41,84,11,1,0,3,11
"murphda05",1990,2,"PHI","NL",57,214,22,57,9,1,7,28,0,1,20,46,3,0,0,1,11
"murraed02",1990,1,"LAN","NL",155,558,96,184,22,3,26,95,8,5,82,64,21,1,0,4,19
"myersra01",1990,1,"CIN","NL",66,4,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0
"nixonot01",1990,1,"MON","NL",119,231,46,58,6,2,1,20,50,13,28,33,0,0,3,1,2
"oberkke01",1990,1,"HOU","NL",77,150,10,31,6,1,1,12,1,1,15,17,1,1,1,1,2
"obriech01",1990,2,"NYN","NL",28,68,6,11,3,0,0,9,0,0,10,8,2,1,2,2,1
"offerjo01",1990,1,"LAN","NL",29,58,7,9,0,0,1,7,1,0,4,14,1,0,1,0,0
"ojedabo01",1990,1,"NYN","NL",38,30,2,4,1,0,0,0,0,0,0,11,0,0,1,0,0
"olivaom01",1990,1,"SLN","NL",9,17,2,3,1,0,1,4,0,0,0,4,0,0,0,1,0
"olivejo01",1990,1,"CIN","NL",121,364,34,84,23,0,8,52,1,1,37,75,15,2,5,1,6
"oneilpa01",1990,1,"CIN","NL",145,503,59,136,28,0,16,78,13,11,53,103,13,2,1,5,12
"parenma01",1990,1,"SDN","NL",65,189,13,42,11,0,3,16,1,0,16,29,3,0,3,0,2
"penaal01",1990,1,"NYN","NL",52,6,2,1,0,0,0,1,0,0,1,3,0,0,0,0,0
"pendlte01",1990,1,"SLN","NL",121,447,46,103,20,2,6,58,7,5,30,58,8,1,0,6,12
"pooleji02",1990,1,"LAN","NL",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"portuma01",1990,1,"HOU","NL",32,66,2,9,0,0,0,5,0,0,1,8,0,0,5,0,4
"powerte01",1990,1,"PIT","NL",40,8,0,1,1,0,0,0,0,0,0,5,0,0,0,0,0
"princto01",1990,1,"PIT","NL",4,10,1,1,0,0,0,0,0,1,1,2,0,0,0,0,0
"puhlte01",1990,1,"HOU","NL",37,41,5,12,1,0,0,8,1,2,5,7,0,1,1,1,0
"raineti01",1990,1,"MON","NL",130,457,65,131,11,5,9,62,49,16,70,43,8,3,0,8,9
"randowi01",1990,1,"LAN","NL",26,96,15,26,4,0,1,9,1,0,13,9,0,1,3,0,3
"rasmude01",1990,1,"SDN","NL",33,62,8,18,2,0,0,8,0,0,2,18,0,0,6,1,1
"readyra01",1990,1,"PHI","NL",101,217,26,53,9,1,1,26,3,2,29,35,0,1,3,3,3
"reedje02",1990,1,"CIN","NL",72,175,12,44,8,1,3,16,0,0,24,26,5,0,5,1,4
"reedri01",1990,1,"PIT","NL",13,16,0,4,0,0,0,1,0,0,1,6,0,0,0,1,0
"reuscri01",1990,1,"SFN","NL",15,26,2,4,1,0,0,3,0,0,0,11,0,0,3,0,0
"reussje01",1990,1,"PIT","NL",4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"robindo01",1990,1,"SFN","NL",31,63,4,9,1,0,2,7,0,0,0,17,0,0,3,0,2
"samueju01",1990,1,"LAN","NL",143,492,62,119,24,3,13,52,38,20,51,126,5,5,5,5,8
"sandbry01",1990,1,"CHN","NL",155,615,116,188,30,3,40,100,25,7,50,84,8,1,0,9,8
"santibe01",1990,1,"SDN","NL",100,344,42,93,8,5,11,53,5,5,27,55,2,3,1,7,4
"schatda01",1990,1,"HOU","NL",45,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
"schatda01",1990,2,"NYN","NL",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"slaugdo01",1990,1,"PIT","NL",84,230,27,69,18,3,4,29,0,1,27,27,2,3,3,4,2
"smithle02",1990,2,"SLN","NL",53,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"smithlo01",1990,1,"ATL","NL",135,466,72,142,27,9,9,42,10,10,58,69,3,6,1,6,2
"smithoz01",1990,1,"SLN","NL",143,512,61,130,21,1,1,50,32,6,61,33,4,2,7,10,8
"smithza01",1990,1,"MON","NL",23,40,1,7,1,1,0,2,0,0,0,9,0,0,7,0,1
"smithza01",1990,2,"PIT","NL",11,28,0,4,2,0,0,0,0,0,1,7,0,0,1,0,0
"smoltjo01",1990,1,"ATL","NL",38,74,7,12,2,0,0,4,1,0,6,32,0,0,7,0,2
"stantmi02",1990,1,"ATL","NL",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"strawda01",1990,1,"NYN","NL",152,542,92,150,18,1,37,108,15,8,70,110,15,4,0,5,5
"sutclri01",1990,1,"CHN","NL",5,5,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0
"templga01",1990,1,"SDN","NL",144,505,45,125,25,3,9,59,1,4,24,59,7,0,8,4,17
"thompmi02",1990,1,"SLN","NL",135,418,42,91,14,7,6,30,25,5,39,60,5,5,1,0,4
"thondi01",1990,1,"PHI","NL",149,552,54,141,20,4,8,48,12,5,37,77,10,3,1,2,14
"trevial01",1990,1,"HOU","NL",42,69,3,13,3,0,1,10,0,1,6,11,1,2,1,2,2
"trevial01",1990,2,"NYN","NL",9,10,0,3,1,0,0,2,0,0,1,0,0,0,0,1,0
"trevial01",1990,3,"CIN","NL",7,7,0,3,1,0,0,1,0,0,0,0,0,1,0,0,0
"valenfe01",1990,1,"LAN","NL",35,69,8,21,5,0,1,11,0,0,1,12,0,0,7,1,0
"violafr01",1990,1,"NYN","NL",35,85,4,13,0,0,0,4,0,0,0,20,0,0,7,0,1
"vizcajo01",1990,1,"LAN","NL",37,51,3,14,1,1,0,2,1,1,4,8,1,0,0,0,1
"walkela01",1990,1,"MON","NL",133,419,59,101,18,3,19,51,21,7,49,112,5,5,3,2,8
"wallati01",1990,1,"MON","NL",161,626,69,185,37,5,21,98,6,9,42,80,11,3,0,7,12
"wallide01",1990,1,"SLN","NL",78,127,7,28,5,0,1,19,0,0,8,15,0,0,1,1,5
"whitsed01",1990,1,"SDN","NL",33,67,6,10,1,0,1,4,0,0,2,16,0,0,13,0,1
"whitter01",1990,1,"ATL","NL",67,180,14,31,8,0,2,10,0,2,23,27,1,0,0,1,6
"willima04",1990,1,"SFN","NL",159,617,87,171,27,2,33,122,7,4,33,138,9,7,2,5,13
"zeileto01",1990,1,"SLN","NL",144,495,62,121,25,3,15,57,2,4,67,77,3,2,0,6,11
"aguilri01",1991,1,"MIN","AL",63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"alomaro01",1991,1,"TOR","AL",161,637,88,188,41,11,9,69,53,11,57,86,3,4,16,5,5
"alomasa02",1991,1,"CLE","AL",51,184,10,40,9,0,0,7,0,4,8,24,1,4,2,1,4
"alvarwi01",1991,1,"CHA","AL",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"anderbr01",1991,1,"BAL","AL",113,256,40,59,12,3,2,27,12,5,38,44,0,5,11,3,1
"appieke01",1991,1,"KCA","AL",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"baergca01",1991,1,"CLE","AL",158,593,80,171,28,2,11,69,3,2,48,74,5,6,4,3,12
"baineha01",1991,1,"OAK","AL",141,488,76,144,25,1,20,90,0,1,72,67,22,1,0,5,12
"bannifl01",1991,1,"CAL","AL",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bedrost01",1991,1,"MIN","AL",56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bergmda01",1991,1,"DET","AL",86,194,23,46,10,1,7,29,1,1,35,40,2,0,0,2,2
"bicheda01",1991,1,"ML4","AL",134,445,53,106,18,3,15,59,14,8,22,107,4,1,1,6,9
"boddimi01",1991,1,"KCA","AL",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"boggswa01",1991,1,"BOS","AL",144,546,93,181,42,2,8,51,1,2,89,32,25,0,0,6,16
"bordepa01",1991,1,"TOR","AL",105,291,22,71,17,0,5,36,0,0,11,45,1,1,6,3,8
"bordimi01",1991,1,"OAK","AL",90,235,21,56,5,1,0,21,3,4,14,37,0,3,12,1,3
"brettge01",1991,1,"KCA","AL",131,505,77,129,40,2,10,61,2,0,58,75,10,0,1,8,20
"brownke01",1991,1,"TEX","AL",33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"brunato01",1991,1,"BOS","AL",142,459,54,105,24,1,16,70,1,2,49,72,2,3,0,8,8
"buhneja01",1991,1,"SEA","AL",137,406,64,99,14,4,27,77,0,1,53,117,5,6,2,4,10
"burbada01",1991,1,"SEA","AL",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"burksel01",1991,1,"BOS","AL",130,474,56,119,33,3,14,56,6,11,39,81,2,6,2,3,7
"candito01",1991,1,"CLE","AL",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"candito01",1991,2,"TOR","AL",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cansejo01",1991,1,"OAK","AL",154,572,115,152,32,1,44,122,26,6,78,152,8,9,0,6,16
"cartejo01",1991,1,"TOR","AL",162,638,89,174,42,3,33,108,20,9,49,112,12,10,0,9,6
"clarkja01",1991,1,"BOS","AL",140,481,75,120,18,1,28,87,0,2,96,133,3,3,0,5,17
"clemero02",1991,1,"BOS","AL",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"darliro01",1991,3,"OAK","AL",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"darwida01",1991,1,"BOS","AL",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"davisch01",1991,1,"MIN","AL",153,534,84,148,34,1,29,93,5,6,95,117,13,1,0,4,9
"davisma01",1991,1,"KCA","AL",29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"davisst02",1991,1,"KCA","AL",51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dempsri01",1991,1,"ML4","AL",61,147,15,34,5,0,4,21,0,2,23,20,1,0,1,3,7
"downibr01",1991,1,"TEX","AL",123,407,76,113,17,2,17,49,1,1,58,70,7,8,1,2,7
"duceyro01",1991,1,"TOR","AL",39,68,8,16,2,2,1,4,2,0,6,26,0,0,1,0,1
"eckerde01",1991,1,"OAK","AL",67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"eisenji01",1991,1,"KCA","AL",135,375,47,113,22,3,2,47,5,3,20,35,1,1,3,6,10
"ericksc01",1991,1,"MIN","AL",32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"evansdw01",1991,1,"BAL","AL",101,270,35,73,9,1,6,38,2,3,54,54,2,2,1,2,7
"fettemi01",1991,1,"CAL","AL",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fieldce01",1991,1,"DET","AL",162,624,102,163,25,0,44,133,0,0,78,151,12,6,0,4,17
"finlech01",1991,1,"CAL","AL",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fiskca01",1991,1,"CHA","AL",134,460,42,111,25,0,18,74,1,2,32,86,4,7,0,2,19
"flanami01",1991,1,"BAL","AL",64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fletcsc01",1991,1,"CHA","AL",90,248,14,51,10,1,1,28,0,2,17,26,0,3,6,3,3
"francju01",1991,1,"TEX","AL",146,589,108,201,27,3,15,78,36,9,65,78,8,3,0,2,13
"gaettga01",1991,1,"CAL","AL",152,586,58,144,22,1,18,66,5,5,33,104,3,8,2,5,13
"gagnegr01",1991,1,"MIN","AL",139,408,52,108,23,3,8,42,11,9,26,72,0,3,5,5,15
"gantnji01",1991,1,"ML4","AL",140,526,63,149,27,4,2,47,4,6,27,34,5,3,7,4,13
"gibsoki01",1991,1,"KCA","AL",132,462,81,109,17,6,16,55,18,4,69,103,3,6,1,2,9
"gonzaju03",1991,1,"TEX","AL",142,545,78,144,34,1,27,102,4,4,42,118,7,5,0,3,10
"gordoto01",1991,1,"KCA","AL",45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gossari01",1991,1,"TEX","AL",44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"griffke01",1991,1,"SEA","AL",30,85,10,24,7,0,1,9,0,0,13,13,0,1,0,1,2
"griffke02",1991,1,"SEA","AL",154,548,76,179,42,1,22,100,18,6,71,82,21,1,4,9,10
"guilloz01",1991,1,"CHA","AL",154,524,52,143,20,3,3,49,21,15,11,38,1,0,13,7,7
"gullibi01",1991,1,"DET","AL",35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"guthrma01",1991,1,"MIN","AL",41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hamilda02",1991,1,"ML4","AL",122,405,64,126,15,6,1,57,16,6,33,38,2,0,7,3,10
"harpebr01",1991,1,"MIN","AL",123,441,54,137,28,1,10,69,1,2,14,22,3,6,2,6,14
"harrigr01",1991,1,"BOS","AL",53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hendeda01",1991,1,"OAK","AL",150,572,86,158,33,0,25,85,6,6,58,113,3,4,1,2,9
"henderi01",1991,1,"OAK","AL",134,470,105,126,17,1,18,57,58,18,98,73,7,7,0,3,7
"hernajo01",1991,1,"TEX","AL",45,98,8,18,2,1,0,4,0,1,3,31,0,0,6,0,2
"hernaro01",1991,1,"CHA","AL",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hillgl01",1991,1,"TOR","AL",35,99,14,25,5,2,3,11,2,2,7,24,0,0,0,2,2
"hillgl01",1991,2,"CLE","AL",37,122,15,32,3,0,5,14,4,2,16,30,0,0,1,1,5
"holmeda01",1991,1,"ML4","AL",40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"honeyri01",1991,1,"OAK","AL",43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"houghch01",1991,1,"CHA","AL",31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"incavpe01",1991,1,"DET","AL",97,337,38,72,12,1,11,38,1,3,36,92,0,1,1,2,6
"jacksmi02",1991,1,"SEA","AL",72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"johnsla03",1991,1,"CHA","AL",159,588,72,161,14,13,0,49,26,11,26,58,2,1,6,3,14
"johnsra05",1991,1,"SEA","AL",33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"jonesdo01",1991,1,"CLE","AL",36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"joynewa01",1991,1,"CAL","AL",143,551,79,166,34,3,21,96,2,0,52,66,4,1,2,5,11
"kellyro01",1991,1,"NYA","AL",126,486,68,130,22,2,20,69,32,9,45,77,2,5,2,5,14
"keyji01",1991,1,"TOR","AL",33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"kreutch01",1991,1,"TEX","AL",3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"kruegbi01",1991,1,"SEA","AL",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"lampde01",1991,1,"BOS","AL",51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"langsma01",1991,1,"CAL","AL",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"lansfca01",1991,1,"OAK","AL",5,16,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0
"learyti01",1991,1,"NYA","AL",28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"leiteal01",1991,1,"TOR","AL",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"leyriji01",1991,1,"NYA","AL",32,77,8,14,3,0,0,4,0,1,13,15,0,0,1,0,0
"maldoca01",1991,1,"ML4","AL",34,111,11,23,6,0,5,20,1,0,13,23,0,0,0,1,4
"maldoca01",1991,2,"TOR","AL",52,177,26,49,9,0,7,28,3,0,23,53,4,6,0,2,4
"martied01",1991,1,"SEA","AL",150,544,98,167,35,1,14,52,0,3,84,72,9,8,2,4,19
"martiti02",1991,1,"SEA","AL",36,112,11,23,2,0,4,9,0,0,11,24,0,0,0,2,2
"maynebr01",1991,1,"KCA","AL",85,231,22,58,8,0,3,31,2,4,23,42,4,0,2,3,6
"mcclubo01",1991,1,"CAL","AL",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mcgwima01",1991,1,"OAK","AL",154,483,62,97,22,0,22,75,2,1,93,116,3,3,1,5,13
"mesajo01",1991,1,"BAL","AL",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"molitpa01",1991,1,"ML4","AL",158,665,133,216,32,13,17,75,19,8,77,62,16,6,0,1,11
"morrija02",1991,1,"MIN","AL",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mullira01",1991,1,"TOR","AL",97,240,27,60,12,1,2,24,0,0,44,44,2,0,0,2,9
"mussimi01",1991,1,"BAL","AL",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"myersgr01",1991,1,"TOR","AL",107,309,25,81,22,0,8,36,0,0,21,45,4,0,0,3,13
"neaglde01",1991,1,"MIN","AL",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"nunezed01",1991,1,"ML4","AL",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"olerujo01",1991,1,"TOR","AL",139,454,64,116,30,1,17,68,0,2,68,84,9,6,3,10,12
"olsongr01",1991,1,"BAL","AL",72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"oroscje01",1991,1,"CLE","AL",47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"palmede01",1991,1,"TEX","AL",81,268,38,50,9,2,15,37,0,2,32,98,0,3,1,0,4
"palmera01",1991,1,"TEX","AL",159,631,115,203,49,3,26,88,4,3,68,72,10,6,2,7,17
"parenma01",1991,1,"TEX","AL",3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"parkeda01",1991,1,"CAL","AL",119,466,45,108,22,2,11,56,3,2,29,91,3,3,0,3,9
"parkeda01",1991,2,"TOR","AL",13,36,2,12,4,0,0,3,0,1,4,7,0,0,0,0,0
"parrila02",1991,1,"CAL","AL",119,402,38,87,12,0,19,51,0,1,35,117,2,5,0,3,7
"penato01",1991,1,"BOS","AL",141,464,45,107,23,2,5,48,8,3,37,53,1,4,4,3,23
"petryda01",1991,1,"DET","AL",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"petryda01",1991,3,"BOS","AL",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"phillto02",1991,1,"DET","AL",146,564,87,160,28,4,17,72,10,5,79,95,5,3,3,6,8
"plesada01",1991,1,"ML4","AL",45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"plunker01",1991,1,"NYA","AL",43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"polonlu01",1991,1,"CAL","AL",150,604,92,179,28,8,2,50,48,23,52,74,4,1,2,3,11
"pooleji02",1991,1,"TEX","AL",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pooleji02",1991,2,"BAL","AL",24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"puhlte01",1991,1,"KCA","AL",15,18,0,4,0,0,0,3,0,0,3,2,1,0,0,0,1
"quirkja01",1991,1,"OAK","AL",76,203,16,53,4,0,1,17,0,3,16,28,1,2,3,0,7
"raineti01",1991,1,"CHA","AL",155,609,102,163,20,6,5,50,51,15,83,68,9,5,9,3,7
"randowi01",1991,1,"ML4","AL",124,431,60,141,14,3,0,54,4,2,75,38,3,0,3,3,14
"reardje01",1991,1,"BOS","AL",57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rhodear01",1991,1,"BAL","AL",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ripkeca01",1991,1,"BAL","AL",162,650,99,210,46,5,34,114,6,1,53,46,15,5,0,9,19
"rodriiv01",1991,1,"TEX","AL",88,280,24,74,16,0,3,27,0,1,5,42,0,0,2,1,10
"rogerke01",1991,1,"TEX","AL",63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"russeje01",1991,1,"TEX","AL",68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ryanno01",1991,1,"TEX","AL",27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"saberbr01",1991,1,"KCA","AL",28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"sandesc01",1991,1,"NYA","AL",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"schatda01",1991,1,"KCA","AL",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
